tonality,vector_means
9.0,-254.25192260742188
9.0,-100.65040588378906
9.0,-137.15412902832028
8.0,-28.3201961517334
6.0,-55.20181274414063
5.0,-122.4801025390625
7.0,-220.42047119140625
7.0,-76.49459838867188
5.0,-51.946067810058594
8.0,-210.3203430175781
8.0,-213.6290283203125
5.0,-2189.886962890625
6.0,-69.09709930419922
7.0,-152.8450469970703
7.0,-23.240886688232425
9.0,-728.9243774414062
7.0,-47.97384262084961
8.0,-64.58795928955078
9.0,-140.77487182617188
8.0,-17.110431671142578
9.0,-30.018423080444336
10.0,-179.50262451171875
5.0,-34.79534912109375
6.0,-19.62250328063965
8.0,-16.617790222167972
7.0,-20.61644744873047
7.0,-358.0373840332031
10.0,-668.66552734375
10.0,-270.14962768554693
10.0,-211.0743560791016
9.0,-217.60006713867188
9.0,-82.29039001464844
9.0,-132.15367126464844
10.0,-340.68359375
10.0,-684.58544921875
9.0,-531.4537963867189
8.0,-973.063720703125
8.0,-313.1037292480469
9.0,-541.7576293945311
10.0,-198.64208984375
9.0,-704.2740478515625
4.0,-464.3050842285156
10.0,-287.56622314453125
9.0,-513.5831909179689
8.0,-376.179931640625
8.0,-282.8450012207031
10.0,-196.33485412597656
5.0,-99.21318817138672
7.0,-1249.4112548828125
10.0,-723.4916381835938
10.0,-247.56431579589844
8.0,-225.35189819335938
10.0,-193.71514892578125
6.0,-380.3352355957031
10.0,-84.26654815673828
10.0,-248.2959899902344
10.0,-247.14654541015625
8.0,-217.68707275390625
9.0,-70.74771118164062
10.0,-164.60372924804688
10.0,-150.2283477783203
10.0,-68.96592712402344
3.0,-83.02352142333984
10.0,-549.6480102539061
5.0,-245.4875640869141
7.0,-80.60636138916016
7.0,-89.18547058105469
9.0,-430.3846130371094
5.0,-794.9339599609375
9.0,-268.04736328125
10.0,-699.8017578125
10.0,-93.36376190185548
9.0,-531.1619873046875
10.0,-314.7453308105469
10.0,-486.1748352050781
9.0,-388.8913879394531
10.0,-341.2771911621094
5.0,-188.42169189453125
8.0,-163.22283935546875
2.0,-362.4728698730469
10.0,-879.5458374023438
10.0,-749.2924194335938
4.0,-16.072227478027347
8.0,-112.50354766845705
1.0,-1162.576416015625
1.0,-1309.457275390625
1.0,-375.7931213378906
9.0,-200.410400390625
9.0,-111.2315444946289
9.0,-23.36040687561035
5.0,-163.5404052734375
9.0,-195.2487945556641
8.0,-662.4612426757812
8.0,-433.9653930664063
9.0,-2360.62939453125
10.0,-38.43632507324219
10.0,-55.3286247253418
9.0,-83.98408508300781
10.0,-38.89491271972656
4.0,-1385.0472412109375
8.0,-119.88643646240234
9.0,-341.4796142578125
10.0,-317.4422912597656
10.0,-79.65303802490234
4.0,-108.16886138916016
8.0,-101.10897827148438
10.0,-99.60574340820312
10.0,-63.07406234741211
8.0,-52.2963981628418
8.0,-161.03570556640625
9.0,-404.3550109863281
9.0,-493.6812133789063
9.0,-213.7982940673828
8.0,-1126.9339599609375
8.0,-272.950927734375
9.0,-649.4859619140625
8.0,-96.89508056640624
8.0,-203.02166748046875
9.0,-255.804931640625
9.0,-575.4119262695312
9.0,-421.4644165039063
9.0,-247.5725555419922
8.0,-657.7660522460938
10.0,-128.93203735351562
4.0,-288.3388366699219
4.0,-672.6192626953125
10.0,-62.90549850463867
8.0,-193.095703125
7.0,-430.9938659667969
9.0,-26.87358093261719
9.0,-279.62136840820307
9.0,-203.7635803222656
9.0,-349.93670654296875
10.0,-143.60906982421875
10.0,-249.5196685791016
9.0,-477.05401611328125
7.0,-337.103271484375
9.0,-100.21682739257812
5.0,-46.201744079589844
8.0,-73.27710723876953
8.0,-370.6488037109375
7.0,-257.40753173828125
8.0,-183.0359344482422
9.0,-64.58781433105469
8.0,-75.2451400756836
10.0,-1073.424560546875
10.0,-198.3171539306641
10.0,-1003.3853149414062
9.0,-140.20571899414062
9.0,-257.5908203125
10.0,-332.9202880859375
8.0,-787.73095703125
5.0,-395.1392517089844
6.0,-735.1622924804688
7.0,-248.7946014404297
9.0,-73.53659057617188
10.0,-849.92529296875
4.0,-323.48260498046875
7.0,-292.5574035644531
7.0,-349.69256591796875
9.0,-459.1268615722656
10.0,-100.22111511230469
9.0,-752.403564453125
9.0,-464.0101623535156
1.0,-149.450927734375
8.0,-233.7762756347656
9.0,-78.40547180175781
7.0,-228.32151794433597
8.0,-269.00924682617193
9.0,-63.85710144042969
4.0,-42.92473602294922
9.0,-625.3690795898438
7.0,-263.12216186523443
8.0,-409.275390625
8.0,-90.9536361694336
9.0,-352.6201477050781
9.0,-161.2403564453125
7.0,-412.6067810058594
2.0,-198.04327392578125
9.0,-44.22854995727539
9.0,-173.30760192871094
9.0,-110.60662078857422
8.0,-410.2128601074219
10.0,-95.43999481201172
3.0,-438.7223510742188
4.0,-690.3519287109375
10.0,-571.4088745117188
8.0,-219.9156646728516
10.0,-213.099853515625
9.0,-430.35040283203125
8.0,-288.7361755371094
10.0,-343.76751708984375
3.0,-59.53990173339844
9.0,-265.7353515625
4.0,-481.4658203125
10.0,-563.2132568359375
9.0,-110.7516098022461
8.0,-274.1632080078125
10.0,-305.8751525878906
5.0,-242.7703857421875
9.0,-425.2680969238281
10.0,-323.040283203125
10.0,-233.7764892578125
8.0,-165.04725646972656
10.0,-383.1104736328125
7.0,-274.98025512695307
8.0,-26.681596755981445
10.0,-78.45237731933594
9.0,-139.29293823242188
10.0,-734.7338256835938
10.0,-128.67538452148438
9.0,-142.74041748046875
3.0,-40.38475799560547
10.0,-249.20257568359372
10.0,-515.538330078125
8.0,-564.77294921875
9.0,-447.4902648925781
7.0,-369.97247314453125
7.0,-147.89907836914062
8.0,-154.4608612060547
9.0,-716.5545043945312
7.0,-111.90010833740234
4.0,-139.005126953125
5.0,-264.74578857421875
9.0,-121.51164245605469
9.0,-2254.189453125
5.0,-311.5873718261719
7.0,-106.2544937133789
9.0,-40.76873779296875
2.0,-238.72830200195312
10.0,-354.4241943359375
10.0,-286.19647216796875
10.0,-413.49261474609375
6.0,-670.5265502929688
4.0,-429.04571533203125
8.0,-580.0708618164062
8.0,-160.65249633789062
10.0,-206.04331970214844
6.0,-98.01233673095705
8.0,-836.158203125
9.0,-250.4175567626953
10.0,-92.3337631225586
8.0,-155.44850158691406
9.0,-1028.3846435546877
10.0,-70.05785369873047
7.0,-169.40286254882812
10.0,-85.22285461425781
7.0,-42.75966262817383
5.0,-158.6625213623047
10.0,-238.8147430419922
7.0,-199.71038818359372
10.0,-60.15358352661133
3.0,-813.7252807617188
10.0,-251.17477416992188
5.0,-673.9190063476562
5.0,-532.4263305664061
7.0,-393.6830749511719
2.0,-169.07777404785156
3.0,-81.15142822265625
4.0,-250.82028198242188
4.0,-135.11589050292972
8.0,-290.9949951171875
9.0,-105.45117950439452
5.0,-96.57892608642578
9.0,-43.708404541015625
10.0,-68.95098876953125
9.0,-174.67074584960938
8.0,-282.6466979980469
10.0,-49.01145935058594
3.0,-198.94500732421875
9.0,-526.8193969726561
8.0,-371.4498291015625
8.0,-159.5324249267578
9.0,-217.83334350585938
9.0,-66.69692230224611
10.0,-59.53626251220703
4.0,-88.32695770263672
9.0,-92.78965759277344
10.0,-98.500732421875
8.0,-211.6602783203125
10.0,-335.41217041015625
9.0,-274.87991333007807
5.0,-201.5675811767578
8.0,-343.8317565917969
9.0,-689.346435546875
9.0,-206.1048126220703
9.0,-243.15798950195312
9.0,-183.0578765869141
8.0,-267.81716918945307
8.0,-298.5821228027344
8.0,-482.89501953125
9.0,-377.6896667480469
8.0,-68.853759765625
10.0,-385.3389892578125
10.0,-207.1695098876953
10.0,-22.62569808959961
10.0,-219.2778778076172
6.0,-209.91339111328125
10.0,-138.70585632324222
8.0,-728.4449462890625
8.0,-430.7786560058594
10.0,-35.85398864746094
8.0,-90.94072723388672
6.0,-466.463134765625
10.0,-355.0392761230469
10.0,-310.3055114746094
10.0,-116.36457061767578
8.0,-263.67413330078125
8.0,-72.21853637695312
6.0,-1030.2164306640623
7.0,-134.90975952148438
10.0,-116.9614486694336
10.0,-158.68280029296875
10.0,-904.8660888671876
8.0,-90.89026641845705
5.0,-174.54942321777344
4.0,-107.66197967529295
8.0,-159.2232208251953
10.0,-220.30780029296875
10.0,-25.48735237121582
3.0,-90.68275451660156
8.0,-112.2335205078125
8.0,-37.99411010742188
6.0,-128.03883361816406
9.0,-49.73434448242188
10.0,-118.99790954589844
10.0,-342.6076354980469
10.0,-119.93692016601562
4.0,-60.85739135742188
8.0,-1723.774658203125
9.0,-67.27578735351561
10.0,-267.1044311523437
8.0,-1421.055908203125
10.0,-414.3525695800781
6.0,-320.7398376464844
5.0,-131.50799560546878
9.0,-50.70680236816406
10.0,-216.46966552734372
7.0,-243.7074737548828
9.0,-234.16661071777344
9.0,-933.6340942382812
6.0,-621.809326171875
8.0,-447.2652587890625
9.0,-118.5602569580078
8.0,-156.53286743164062
10.0,-28.91336441040039
10.0,-250.7138214111328
8.0,-57.13417053222656
6.0,-299.0556640625
9.0,-275.39541625976557
9.0,-73.65421295166016
8.0,-105.8288803100586
4.0,-223.55511474609372
7.0,-168.31011962890625
8.0,-137.56600952148438
8.0,-320.23724365234375
5.0,-201.8443756103516
10.0,-193.07066345214844
8.0,-304.81829833984375
10.0,-239.4987945556641
2.0,-244.6207275390625
1.0,-34.401500701904304
10.0,-519.6682739257811
10.0,-59.57720565795898
6.0,-443.9527282714844
9.0,-2794.472900390625
9.0,-212.55943298339844
10.0,-225.22267150878903
8.0,-133.44491577148438
7.0,-500.7633056640625
10.0,-585.0791015625
8.0,-301.2611999511719
6.0,-250.1128692626953
8.0,-346.33416748046875
9.0,-525.3908081054689
8.0,-180.15789794921875
10.0,-423.2186279296875
10.0,-443.6646118164063
9.0,-589.4559326171875
8.0,-331.5946044921875
10.0,-673.6740112304688
5.0,-263.28387451171875
8.0,-52.091796875
10.0,-28.116609573364254
10.0,-185.1367034912109
10.0,-122.45176696777344
8.0,-481.76690673828125
3.0,-87.57186889648438
9.0,-126.78507995605469
10.0,-123.61376190185548
9.0,-215.47048950195312
9.0,-195.8406982421875
9.0,-234.2442779541016
10.0,-65.94805908203125
9.0,-423.1968688964844
10.0,-340.3157653808594
7.0,-387.4048156738281
8.0,-217.6602935791016
5.0,-201.6329345703125
8.0,-31.20675277709961
10.0,-108.96556091308594
10.0,-449.109619140625
5.0,-195.70773315429688
8.0,-139.05075073242188
10.0,-396.75909423828125
9.0,-192.8386688232422
5.0,-122.12767028808594
9.0,-422.5659790039063
9.0,-66.489990234375
3.0,-465.1335144042969
5.0,-500.8201599121094
9.0,-738.5885009765625
8.0,-329.3413391113281
5.0,-376.4185791015625
9.0,-308.22186279296875
10.0,-302.36865234375
7.0,-586.776611328125
8.0,-49.17169952392578
3.0,-214.82101440429688
10.0,-576.52978515625
2.0,-275.6219482421875
5.0,-329.2088317871094
5.0,-17.193620681762695
10.0,-544.5778198242189
8.0,-139.794189453125
5.0,-686.4160766601562
7.0,-247.9736175537109
10.0,-257.36984252929693
10.0,-96.39047241210938
7.0,-56.44862365722656
9.0,-135.68185424804688
10.0,-20.522750854492188
10.0,-757.73095703125
10.0,-127.71697998046876
9.0,-308.87042236328125
10.0,-536.7574462890625
10.0,-258.6376953125
10.0,-287.49615478515625
9.0,-428.0443420410156
10.0,-144.62384033203125
8.0,-165.61245727539062
10.0,-46.5960578918457
9.0,-816.943603515625
9.0,-9.82176113128662
10.0,-182.9404602050781
1.0,-692.0184326171875
10.0,-157.48956298828125
10.0,-676.2666625976562
7.0,-371.132568359375
10.0,-233.15792846679688
10.0,-941.3690795898438
4.0,-215.38954162597656
8.0,-26.98278617858887
1.0,-148.36148071289062
10.0,-19.16504669189453
9.0,-516.3297729492189
8.0,-77.1408462524414
10.0,-23.980796813964844
10.0,-200.12420654296875
4.0,-500.6210632324219
8.0,-1029.9322509765623
9.0,-203.31674194335938
8.0,-107.78678894042969
9.0,-57.81792831420898
9.0,-211.5879211425781
5.0,-234.0088806152344
8.0,-288.63629150390625
8.0,-646.4844360351562
10.0,-419.2501831054688
8.0,-226.4867401123047
9.0,-217.14190673828125
6.0,-88.59603881835938
10.0,-219.91781616210938
4.0,-193.0063018798828
10.0,-414.69573974609375
10.0,-921.601318359375
2.0,-349.9060363769531
10.0,-189.29901123046875
9.0,-189.12350463867188
8.0,-48.12417221069336
8.0,-2598.097900390625
9.0,-450.0233459472656
8.0,-413.6965637207031
10.0,-335.306396484375
8.0,-498.06719970703125
2.0,-201.9365539550781
8.0,-126.58943176269531
9.0,-586.2705078125
10.0,-120.01890563964844
10.0,-122.86985778808594
8.0,-1615.9703369140625
10.0,-350.2747802734375
10.0,-287.5419921875
10.0,-1225.249755859375
9.0,-55.96120834350586
10.0,-692.7412109375
10.0,-736.2393188476562
5.0,-147.04110717773438
2.0,-98.2262725830078
1.0,-154.66416931152344
9.0,-1296.85107421875
10.0,-59.76516342163086
3.0,-150.28707885742188
8.0,-90.3923797607422
7.0,-284.94219970703125
4.0,-221.4045867919922
9.0,-235.50750732421875
3.0,-279.83026123046875
10.0,-175.9390411376953
7.0,-225.36122131347656
9.0,-142.03952026367188
7.0,-147.1876983642578
9.0,-386.08892822265625
10.0,-115.34733581542969
10.0,-303.7940673828125
9.0,-57.3204231262207
6.0,-64.63434600830078
6.0,-493.65960693359375
6.0,-324.5498046875
9.0,-127.80992889404295
10.0,-352.9915466308594
9.0,-675.79638671875
10.0,-407.3321533203125
9.0,-3966.1123046875
6.0,-158.81312561035156
10.0,-34.291439056396484
8.0,-61.66961669921875
7.0,-186.6787414550781
8.0,-296.042236328125
9.0,-200.0604248046875
4.0,-296.662353515625
7.0,-436.452880859375
8.0,-284.7718811035156
6.0,-169.05323791503906
10.0,-466.9118041992188
9.0,-97.3994598388672
10.0,-855.2396240234375
10.0,-25.91433906555176
5.0,-184.2709197998047
9.0,-171.63534545898438
7.0,-560.7055053710939
9.0,-520.8287353515625
9.0,-90.13201141357422
10.0,-213.0313415527344
10.0,-365.5653076171875
2.0,-402.0090637207031
5.0,-841.5755615234375
5.0,-1441.5362548828125
9.0,-322.03289794921875
8.0,-237.5985870361328
9.0,-407.2585754394531
7.0,-365.4956359863281
1.0,-323.74249267578125
10.0,-157.5574951171875
5.0,-120.6103286743164
10.0,-107.9456558227539
10.0,-128.17855834960938
4.0,-77.18336486816406
9.0,-153.7122039794922
9.0,-89.92161560058594
3.0,-344.0050048828125
3.0,-219.9689483642578
10.0,-1126.070068359375
7.0,-408.3092346191406
6.0,-243.3749237060547
3.0,-80.45433044433594
10.0,-179.58021545410156
10.0,-85.84541320800781
3.0,-137.56367492675778
10.0,-204.1443328857422
8.0,-475.253173828125
10.0,-221.204345703125
9.0,-32.482913970947266
7.0,-96.94397735595705
9.0,-70.05911254882811
9.0,-122.17815399169922
9.0,-33.44055938720703
9.0,-726.6519165039062
9.0,-80.31261444091797
10.0,-1349.669189453125
10.0,-1009.6971435546876
9.0,-1199.662841796875
9.0,-1063.7679443359377
8.0,-83.96247863769531
6.0,-205.5261688232422
4.0,-474.7589721679688
7.0,-273.0453491210937
10.0,-286.3809814453125
10.0,-348.6680603027344
9.0,-357.06829833984375
10.0,-958.5635375976562
9.0,-670.4638671875
9.0,-387.01556396484375
10.0,-133.27125549316406
5.0,-19.30524253845215
7.0,-429.2475280761719
8.0,-132.75079345703122
10.0,-426.3423767089844
9.0,-203.27708435058597
9.0,-50.73982620239258
8.0,-824.5607299804688
7.0,-485.0265502929688
10.0,-244.6641845703125
7.0,-408.0749816894531
9.0,-13.883293151855467
8.0,-282.5406799316406
8.0,-197.1288146972656
6.0,-344.02001953125
10.0,-580.3229370117188
4.0,-330.17401123046875
5.0,-703.4544677734375
10.0,-51.3857307434082
7.0,-324.3451232910156
7.0,-121.74823760986328
6.0,-369.24896240234375
9.0,-67.58730316162111
9.0,-145.1870574951172
9.0,-37.879005432128906
8.0,-174.0258331298828
9.0,-108.9468231201172
10.0,-191.57861328125
5.0,-358.3011779785156
8.0,-518.3863525390625
9.0,-79.96488952636719
8.0,-387.48529052734375
7.0,-105.6151123046875
7.0,-141.09365844726562
3.0,-42.75985336303711
8.0,-1434.703857421875
8.0,-200.8385162353516
9.0,-118.73616790771484
10.0,-144.8514404296875
2.0,-26.87824630737305
3.0,-123.14071655273438
9.0,-79.35015869140625
6.0,-131.09901428222656
1.0,-110.12517547607422
9.0,-681.6104125976562
4.0,-283.1028137207031
4.0,-98.94122314453124
10.0,-318.26861572265625
7.0,-57.70129013061523
10.0,-96.9466552734375
9.0,-213.24513244628903
10.0,-127.3865203857422
10.0,-75.13472747802734
5.0,-42.74013900756836
10.0,-142.5003204345703
10.0,-85.54461669921875
8.0,-180.06787109375
9.0,-95.36370086669922
1.0,-337.7560729980469
4.0,-507.0258483886719
10.0,-295.6968688964844
10.0,-579.0940551757812
4.0,-105.605712890625
9.0,-100.25013732910156
8.0,-105.88643646240234
10.0,-185.03509521484372
5.0,-734.8323974609375
10.0,-1038.489013671875
8.0,-20.35581970214844
2.0,-224.9463348388672
4.0,-24.2104549407959
5.0,-65.46185302734375
7.0,-293.95440673828125
5.0,-463.0279541015625
8.0,-152.67556762695312
6.0,-171.267822265625
8.0,-340.8913269042969
8.0,-88.86835479736328
7.0,-270.45352172851557
7.0,-121.56189727783205
5.0,-546.0743408203125
8.0,-435.4185791015625
7.0,-96.86262512207031
9.0,-251.0987091064453
10.0,-67.90773773193361
10.0,-82.16534423828125
10.0,-269.85885620117193
9.0,-140.99160766601562
10.0,-122.65511322021484
8.0,-101.02486419677734
9.0,-155.161376953125
8.0,-66.06741333007811
10.0,-79.8764419555664
4.0,-206.7314453125
9.0,-40.11984252929688
9.0,-52.68061828613281
8.0,-132.40863037109378
7.0,-102.78244018554688
8.0,-124.15127563476562
10.0,-22.561676025390625
10.0,-206.7123870849609
9.0,-128.11412048339844
9.0,-39.13877868652344
9.0,-64.00211334228516
8.0,-435.9103698730469
8.0,-280.32232666015625
6.0,-573.9393920898438
8.0,-48.38331604003906
10.0,-703.274658203125
7.0,-454.6773376464844
10.0,-163.5833282470703
10.0,-470.9668884277344
9.0,-212.9014129638672
9.0,-2520.864013671875
9.0,-796.2046508789062
5.0,-47.66219711303711
8.0,-50.33883285522461
9.0,-272.58416748046875
7.0,-540.3441772460939
7.0,-296.8617248535156
10.0,-243.95458984375
9.0,-97.05821990966795
10.0,-141.72991943359375
10.0,-36.41243362426758
9.0,-237.8397979736328
9.0,-574.5140991210938
10.0,-208.19390869140625
10.0,-346.5123596191406
7.0,-77.51151275634766
7.0,-326.2952575683594
10.0,-262.90805053710943
5.0,-121.75823974609376
9.0,-1549.5894775390625
10.0,-2710.419921875
10.0,-203.47573852539062
9.0,-530.2164306640625
10.0,-530.8196411132811
10.0,-300.1364440917969
9.0,-302.4476623535156
9.0,-621.0941772460938
8.0,-2435.48828125
9.0,-2324.66845703125
10.0,-171.18296813964844
8.0,-887.6959228515625
6.0,-96.20771026611328
9.0,-229.90489196777344
9.0,-79.37724304199219
7.0,-143.12890625
6.0,-29.14128303527832
5.0,-1408.7664794921875
10.0,-210.9627990722656
10.0,-100.43341064453124
9.0,-110.3124008178711
9.0,-276.82467651367193
9.0,-66.00472259521484
7.0,-104.6684112548828
8.0,-64.87084197998047
5.0,-197.7133331298828
9.0,-131.671875
9.0,-35.79032516479492
4.0,-44.21458053588867
10.0,-343.7216491699219
10.0,-118.77550506591795
4.0,-895.8223876953125
8.0,-336.93756103515625
7.0,-198.27989196777344
10.0,-1741.3623046875
9.0,-291.4974060058594
9.0,-206.7151641845703
6.0,-392.356689453125
8.0,-124.02041625976562
4.0,-29.134675979614254
10.0,-68.17128753662111
10.0,-172.25906372070312
9.0,-387.1891479492188
2.0,-107.96470642089844
10.0,-251.4073638916016
8.0,-399.3864135742188
9.0,-281.09823608398443
10.0,-300.7802429199219
9.0,-162.1985626220703
5.0,-339.3987731933594
10.0,-108.26410675048828
10.0,-96.60494232177734
9.0,-831.0081787109375
10.0,-427.8428955078125
7.0,-734.0601806640625
10.0,-539.2711181640625
4.0,-66.85990142822266
9.0,-132.57087707519528
8.0,-257.53970336914057
8.0,-642.2118530273438
7.0,-1524.78271484375
1.0,-436.4248046875
8.0,-630.2639770507812
10.0,-1141.9061279296875
9.0,-48.136314392089844
6.0,-859.7210693359375
10.0,-499.32757568359375
8.0,-311.17755126953125
9.0,-947.2665405273438
8.0,-118.17854309082031
9.0,-182.6873321533203
9.0,-440.1097412109375
3.0,-450.4842834472656
9.0,-504.23272705078125
9.0,-557.9736328125
8.0,-154.7189178466797
5.0,-144.1219482421875
9.0,-261.94442749023443
9.0,-275.86605834960943
10.0,-224.5080718994141
9.0,-232.17510986328125
9.0,-161.75244140625
10.0,-205.85769653320312
8.0,-303.1680908203125
8.0,-279.87469482421875
4.0,-1685.6533203125
9.0,-223.1798858642578
10.0,-886.7640380859375
7.0,-732.5801391601562
9.0,-281.17413330078125
5.0,-556.7424926757811
9.0,-210.9785614013672
10.0,-674.7064208984375
10.0,-56.45889663696289
10.0,-582.1016235351562
10.0,-385.2290649414063
9.0,-258.119140625
8.0,-829.4318237304688
9.0,-187.45176696777344
6.0,-753.80908203125
9.0,-277.16232299804693
6.0,-782.6557006835938
8.0,-586.9865112304688
8.0,-670.8651123046875
9.0,-97.86351776123048
4.0,-1036.8226318359377
5.0,-386.5546569824219
7.0,-572.329345703125
8.0,-1185.6046142578125
10.0,-226.7537841796875
7.0,-336.251708984375
9.0,-1374.3359375
10.0,-631.70263671875
8.0,-995.9019775390624
10.0,-648.6594848632812
9.0,-708.8399658203125
10.0,-399.8908081054688
7.0,-193.53179931640625
9.0,-604.7525634765625
9.0,-830.8709106445312
